Zip,City,State,Latitude,Longitude,Latitude Radians,Longitude Radians,Timezone,Daylight savings time flag,geopoint
99684,Unalakleet,AK,63.882081,-160.76294,1.114952646,-2.805842618,-9,1,"63.882081, -160.76294"
99685,Unalaska,AK,53.872017,-166.52287,0.940244071,-2.906372361,-10,1,"53.872017, -166.52287"
99686,Valdez,AK,61.128176,-146.2357,1.066887937,-2.552294449,-9,1,"61.128176, -146.2357"
99781,Venetie,AK,67.015569,-146.41736,1.169642329,-2.555465014,-9,1,"67.015569, -146.41736"
99782,Wainwright,AK,70.640902,-160.02481,1.232916326,-2.792959819,-9,1,"70.640902, -160.02481"
99783,Wales,AK,65.612116,-168.08928,1.145147453,-2.933711373,-9,1,"65.612116, -168.08928"
99928,Ward Cove,AK,55.395359,-131.67537,0.966831405,-2.29816875,-9,1,"55.395359, -131.67537"
99654,Wasilla,AK,61.580187,-149.48821,1.074777017,-2.609061457,-9,1,"61.580187, -149.48821"
99687,Wasilla,AK,61.391728,-149.99002,1.071487787,-2.617819694,-9,1,"61.391728, -149.99002"
99784,White Mountain,AK,64.684323,-163.44257,1.128954411,-2.852610984,-9,1,"64.684323, -163.44257"
99693,Whittier,AK,60.639257,-148.54211,1.058354691,-2.592548897,-9,1,"60.639257, -148.54211"
99688,Willow,AK,61.796774,-150.07792,1.078557173,-2.619353839,-9,1,"61.796774, -150.07792"
99929,Wrangell,AK,56.409507,-132.33822,0.984531627,-2.309737665,-9,1,"56.409507, -132.33822"
99689,Yakutat,AK,59.538728,-139.71052,1.039146836,-2.438408574,-9,1,"59.538728, -139.71052"
36310,Abbeville,AL,31.599256,-85.2094,0.551511058,-1.487184584,-6,1,"31.599256, -85.2094"
35440,Abernant,AL,33.311014,-87.18975,0.581386871,-1.521748211,-6,1,"33.311014, -87.18975"
35005,Adamsville,AL,33.592585,-86.95969,0.586301213,-1.517732907,-6,1,"33.592585, -86.95969"
35540,Addison,AL,34.223057,-87.17232,0.597305025,-1.521444001,-6,1,"34.223057, -87.17232"
35006,Adger,AL,33.451714,-87.23957,0.58384255,-1.522617735,-6,1,"33.451714, -87.23957"
35441,Akron,AL,32.871514,-87.73326,0.573716149,-1.531234251,-6,1,"32.871514, -87.73326"
35007,Alabaster,AL,33.232422,-86.80871,0.580015182,-1.515097809,-6,1,"33.232422, -86.80871"
36720,Alberta,AL,32.170653,-87.36217,0.561483817,-1.524757508,-6,1,"32.170653, -87.36217"
35951,Albertville,AL,34.313014,-86.19282,0.598875071,-1.504348501,-6,1,"34.313014, -86.19282"
35950,Albertville,AL,34.261878,-86.22835,0.597982579,-1.504968616,-6,1,"34.261878, -86.22835"
35011,Alexander City,AL,32.990191,-85.958001,0.575787454,-1.500250136,-6,1,"32.990191, -85.958001"
35010,Alexander City,AL,32.903432,-85.92669,0.574273224,-1.499703656,-6,1,"32.903432, -85.92669"
36250,Alexandria,AL,33.766057,-85.88969,0.58932887,-1.499057884,-6,1,"33.766057, -85.88969"
35442,Aliceville,AL,33.095505,-88.18653,0.57762553,-1.539145304,-6,1,"33.095505, -88.18653"
35013,Allgood,AL,33.922162,-86.449262,0.592053416,-1.508824258,-6,1,"33.922162, -86.449262"
36501,Alma,AL,31.463968,-87.73883,0.549149837,-1.531331465,-6,1,"31.463968, -87.73883"
35014,Alpine,AL,33.35596,-86.2772,0.582171327,-1.505821209,-6,1,"33.35596, -86.2772"
35015,Alton,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35952,Altoona,AL,34.057496,-86.32225,0.59441544,-1.50660748,-6,1,"34.057496, -86.32225"
36420,Andalusia,AL,31.279043,-86.48699,0.545922287,-1.509482736,-6,1,"31.279043, -86.48699"
35610,Anderson,AL,34.944113,-87.24921,0.609889826,-1.522785984,-6,1,"34.944113, -87.24921"
36721,Annemanie,AL,32.048079,-87.26226,0.559344497,-1.52301375,-6,1,"32.048079, -87.26226"
36202,Anniston,AL,33.762195,-85.837828,0.589261465,-1.498152721,-6,1,"33.762195, -85.837828"
36204,Anniston,AL,33.762195,-85.837828,0.589261465,-1.498152721,-6,1,"33.762195, -85.837828"
36205,Anniston,AL,33.711314,-85.78527,0.588373424,-1.497235411,-6,1,"33.711314, -85.78527"
36206,Anniston,AL,33.719701,-85.83166,0.588519805,-1.498045069,-6,1,"33.719701, -85.83166"
36207,Anniston,AL,33.651673,-85.75895,0.587332493,-1.496776041,-6,1,"33.651673, -85.75895"
36201,Anniston,AL,33.658803,-85.85178,0.587456935,-1.49839623,-6,1,"33.658803, -85.85178"
36203,Anniston,AL,33.591301,-85.83571,0.586278802,-1.498115755,-6,1,"33.591301, -85.83571"
35016,Arab,AL,34.323715,-86.49278,0.599061838,-1.50958379,-6,1,"34.323715, -86.49278"
35739,Ardmore,AL,34.972309,-86.81352,0.610381939,-1.515181759,-6,1,"34.972309, -86.81352"
36311,Ariton,AL,31.589226,-85.69097,0.551336002,-1.495589566,-6,1,"31.589226, -85.69097"
35541,Arley,AL,34.059527,-87.18344,0.594450888,-1.521638081,-6,1,"34.059527, -87.18344"
36722,Arlington,AL,32.079894,-87.57551,0.559899774,-1.528480994,-6,1,"32.079894, -87.57551"
36312,Ashford,AL,31.178688,-85.2429,0.544170762,-1.487769269,-6,1,"31.178688, -85.2429"
36251,Ashland,AL,33.243964,-85.84503,0.580216628,-1.49827842,-6,1,"33.243964, -85.84503"
35953,Ashville,AL,33.825516,-86.24231,0.590366625,-1.505212264,-6,1,"33.825516, -86.24231"
35613,Athens,AL,34.808165,-86.89623,0.607517086,-1.516625321,-6,1,"34.808165, -86.89623"
35614,Athens,AL,34.860179,-87.06231,0.608424901,-1.519523964,-6,1,"34.860179, -87.06231"
35611,Athens,AL,34.784028,-87.02767,0.607095816,-1.518919382,-6,1,"34.784028, -87.02767"
35612,Athens,AL,34.774907,-87.030479,0.606936624,-1.518968408,-6,1,"34.774907, -87.030479"
36503,Atmore,AL,31.128242,-87.152068,0.543290313,-1.521090537,-6,1,"31.128242, -87.152068"
36502,Atmore,AL,31.090528,-87.49715,0.54263208,-1.527113354,-6,1,"31.090528, -87.49715"
36504,Atmore,AL,31.015817,-87.497165,0.541328127,-1.527113615,-6,1,"31.015817, -87.497165"
35954,Attalla,AL,34.043263,-86.08904,0.594167027,-1.502537198,-6,1,"34.043263, -86.08904"
36831,Auburn,AL,32.578185,-85.349003,0.568596593,-1.489621116,-6,1,"32.578185, -85.349003"
36830,Auburn,AL,32.577135,-85.47282,0.568578267,-1.49178213,-6,1,"32.577135, -85.47282"
36832,Auburn,AL,32.589553,-85.53991,0.568795002,-1.492953071,-6,1,"32.589553, -85.53991"
36849,Auburn University,AL,32.602434,-85.4858,0.569019817,-1.492008674,-6,1,"32.602434, -85.4858"
36003,Autaugaville,AL,32.439967,-86.68801,0.566184233,-1.512991197,-6,1,"32.439967, -86.68801"
36505,Axis,AL,30.930065,-88.00103,0.539831472,-1.535907719,-6,1,"30.930065, -88.00103"
35019,Baileyton,AL,34.29254,-86.63505,0.598517732,-1.51206687,-6,1,"34.29254, -86.63505"
36005,Banks,AL,31.859531,-85.75558,0.556053714,-1.496717223,-6,1,"31.859531, -85.75558"
35542,Bankston,AL,33.703682,-87.67155,0.588240221,-1.530157208,-6,1,"33.703682, -87.67155"
36507,Bay Minette,AL,30.875697,-87.76592,0.538882571,-1.531804275,-6,1,"30.875697, -87.76592"
36509,Bayou La Batre,AL,30.401384,-88.24671,0.530604248,-1.540195644,-6,1,"30.401384, -88.24671"
35543,Bear Creek,AL,34.247898,-87.72171,0.597738582,-1.531032665,-6,1,"34.247898, -87.72171"
36425,Beatrice,AL,31.737883,-87.17442,0.553930556,-1.521480653,-6,1,"31.737883, -87.17442"
35544,Beaverton,AL,33.939291,-88.01367,0.592352374,-1.536128328,-6,1,"33.939291, -88.01367"
35545,Belk,AL,33.641227,-87.92911,0.587150176,-1.534652478,-6,1,"33.641227, -87.92911"
36901,Bellamy,AL,32.451618,-88.131,0.566387582,-1.538176123,-6,1,"32.451618, -88.131"
35615,Belle Mina,AL,34.774907,-87.030479,0.606936624,-1.518968408,-6,1,"34.774907, -87.030479"
36313,Bellwood,AL,31.174249,-85.79562,0.544093287,-1.497416053,-6,1,"31.174249, -85.79562"
35546,Berry,AL,33.628719,-87.58251,0.58693187,-1.528603167,-6,1,"33.628719, -87.58251"
35021,Bessemer,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35020,Bessemer,AL,33.405559,-86.95141,0.583036993,-1.517588394,-6,1,"33.405559, -86.95141"
35023,Bessemer,AL,33.443039,-87.0193,0.583691142,-1.518773298,-6,1,"33.443039, -87.0193"
35022,Bessemer,AL,33.346817,-86.95252,0.582011752,-1.517607767,-6,1,"33.346817, -86.95252"
36006,Billingsley,AL,32.65279,-86.7143,0.569898695,-1.513450044,-6,1,"32.65279, -86.7143"
35215,Birmingham,AL,33.636102,-86.69506,0.587060727,-1.513114242,-6,1,"33.636102, -86.69506"
35235,Birmingham,AL,33.609779,-86.65507,0.586601304,-1.512416285,-6,1,"33.609779, -86.65507"
35210,Birmingham,AL,33.546051,-86.66963,0.585489041,-1.512670405,-6,1,"33.546051, -86.66963"
35206,Birmingham,AL,33.568573,-86.72163,0.585882124,-1.513577976,-6,1,"33.568573, -86.72163"
35217,Birmingham,AL,33.590003,-86.76708,0.586256148,-1.514371228,-6,1,"33.590003, -86.76708"
35212,Birmingham,AL,33.542004,-86.74896,0.585418408,-1.514054975,-6,1,"33.542004, -86.74896"
35207,Birmingham,AL,33.560652,-86.81897,0.585743877,-1.51527688,-6,1,"33.560652, -86.81897"
35213,Birmingham,AL,33.507637,-86.74161,0.58481859,-1.513926693,-6,1,"33.507637, -86.74161"
35222,Birmingham,AL,33.524254,-86.77335,0.585108612,-1.51448066,-6,1,"33.524254, -86.77335"
35234,Birmingham,AL,33.538504,-86.80602,0.585357321,-1.51505086,-6,1,"33.538504, -86.80602"
35223,Birmingham,AL,33.488355,-86.73402,0.584482056,-1.513794222,-6,1,"33.488355, -86.73402"
35263,Birmingham,AL,33.522505,-86.80939,0.585078086,-1.515109677,-6,1,"33.522505, -86.80939"
35203,Birmingham,AL,33.519055,-86.8097,0.585017872,-1.515115088,-6,1,"33.519055, -86.8097"
35233,Birmingham,AL,33.509623,-86.7997,0.584853252,-1.514940555,-6,1,"33.509623, -86.7997"
35214,Birmingham,AL,33.558772,-86.89199,0.585711064,-1.516551319,-6,1,"33.558772, -86.89199"
35204,Birmingham,AL,33.519855,-86.83534,0.585031835,-1.51556259,-6,1,"33.519855, -86.83534"
35205,Birmingham,AL,33.497055,-86.8057,0.584633899,-1.515045274,-6,1,"33.497055, -86.8057"
35242,Birmingham,AL,33.409582,-86.69684,0.583107208,-1.513145309,-6,1,"33.409582, -86.69684"
35243,Birmingham,AL,33.437667,-86.74586,0.583597383,-1.514000869,-6,1,"33.437667, -86.74586"
35229,Birmingham,AL,33.462856,-86.790389,0.584037014,-1.514778047,-6,1,"33.462856, -86.790389"
35283,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35259,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35287,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35279,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35238,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35249,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35299,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35255,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35220,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35289,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35253,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35261,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35232,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35219,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35254,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35293,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35260,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35296,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35236,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35231,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35286,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35245,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35246,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35285,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35294,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35202,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35298,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35225,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35237,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35281,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35282,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35278,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35280,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35230,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35292,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35295,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35297,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35291,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35277,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35290,Birmingham,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
35209,Birmingham,AL,33.468306,-86.80814,0.584132135,-1.515087861,-6,1,"33.468306, -86.80814"
35201,Birmingham,AL,33.456412,-86.801904,0.583924545,-1.514979022,-6,1,"33.456412, -86.801904"
35218,Birmingham,AL,33.506456,-86.89524,0.584797978,-1.516608042,-6,1,"33.506456, -86.89524"
35208,Birmingham,AL,33.494545,-86.88115,0.584590092,-1.516362125,-6,1,"33.494545, -86.88115"
35211,Birmingham,AL,33.479306,-86.85878,0.584324121,-1.515971695,-6,1,"33.479306, -86.85878"
35240,Birmingham,AL,33.425892,-86.776926,0.583391871,-1.514543073,-6,1,"33.425892, -86.776926"
35224,Birmingham,AL,33.517706,-86.93189,0.584994327,-1.517247705,-6,1,"33.517706, -86.93189"
35216,Birmingham,AL,33.420558,-86.78489,0.583298775,-1.514682071,-6,1,"33.420558, -86.78489"
35221,Birmingham,AL,33.450267,-86.8965,0.583817295,-1.516630033,-6,1,"33.450267, -86.8965"
35226,Birmingham,AL,33.406409,-86.8295,0.583051828,-1.515460663,-6,1,"33.406409, -86.8295"
35228,Birmingham,AL,33.454262,-86.92273,0.583887021,-1.517087833,-6,1,"33.454262, -86.92273"
35288,Birmingham,AL,33.445808,-86.928542,0.583739471,-1.517189272,-6,1,"33.445808, -86.928542"
35244,Birmingham,AL,33.356981,-86.81577,0.582189147,-1.515221029,-6,1,"33.356981, -86.81577"
35266,Birmingham,AL,33.372861,-86.853075,0.582466305,-1.515872124,-6,1,"33.372861, -86.853075"
36314,Black,AL,31.013308,-85.75742,0.541284337,-1.496749337,-6,1,"31.013308, -85.75742"
35031,Blountsville,AL,34.111425,-86.5338,0.595356679,-1.510299724,-6,1,"34.111425, -86.5338"
35957,Boaz,AL,34.203621,-86.1728,0.596965803,-1.503999086,-6,1,"34.203621, -86.1728"
35956,Boaz,AL,34.155318,-86.13237,0.596122756,-1.503293449,-6,1,"34.155318, -86.13237"
35443,Boligee,AL,32.772835,-88.0321,0.571993876,-1.536449992,-6,1,"32.772835, -88.0321"
35032,Bon Air,AL,33.256886,-86.338572,0.58044216,-1.506892353,-6,1,"33.256886, -86.338572"
36511,Bon Secour,AL,30.312316,-87.73468,0.529049718,-1.531259034,-6,1,"30.312316, -87.73468"
36008,Booth,AL,32.501649,-86.572711,0.567260787,-1.510978849,-6,1,"32.501649, -86.572711"
36723,Boykin,AL,32.08846,-87.28018,0.560049279,-1.523326513,-6,1,"32.08846, -87.28018"
36009,Brantley,AL,31.579451,-86.3188,0.551165396,-1.506547266,-6,1,"31.579451, -86.3188"
35033,Bremen,AL,33.952939,-87.02889,0.592590576,-1.518940675,-6,1,"33.952939, -87.02889"
35034,Brent,AL,32.915182,-87.21488,0.5744783,-1.522186813,-6,1,"32.915182, -87.21488"
36426,Brewton,AL,31.129008,-87.10173,0.543303682,-1.520211973,-6,1,"31.129008, -87.10173"
36427,Brewton,AL,31.091784,-87.26404,0.542654001,-1.523044817,-6,1,"31.091784, -87.26404"
35740,Bridgeport,AL,34.943871,-85.73077,0.609885602,-1.496284207,-6,1,"34.943871, -85.73077"
35035,Brierfield,AL,33.041166,-86.95117,0.576677135,-1.517584205,-6,1,"33.041166, -86.95117"
35548,Brilliant,AL,34.043457,-87.7594,0.594170413,-1.53169048,-6,1,"34.043457, -87.7594"
36429,Brooklyn,AL,31.466945,-87.044687,0.549201796,-1.519216385,-6,1,"31.466945, -87.044687"
35036,Brookside,AL,33.63815,-86.91956,0.587096472,-1.517032506,-6,1,"33.63815, -86.91956"
35039,Brookside,AL,33.635848,-86.918818,0.587056294,-1.517019556,-6,1,"33.635848, -86.918818"
35444,Brookwood,AL,33.276411,-87.3052,0.580782935,-1.523763194,-6,1,"33.276411, -87.3052"
35741,Brownsboro,AL,34.720813,-86.48932,0.605992506,-1.509523402,-6,1,"34.720813, -86.48932"
36010,Brundidge,AL,31.678393,-85.82425,0.55289226,-1.497915741,-6,1,"31.678393, -85.82425"
35958,Bryant,AL,34.921827,-85.63784,0.609500862,-1.494662272,-6,1,"34.921827, -85.63784"
36512,Bucks,AL,30.658865,-88.177975,0.535098139,-1.538995991,-6,1,"30.658865, -88.177975"
35446,Buhl,AL,33.207547,-87.75054,0.579581032,-1.531535843,-6,1,"33.207547, -87.75054"
36431,Burnt Corn,AL,31.529531,-87.345345,0.550294128,-1.524463857,-6,1,"31.529531, -87.345345"
35038,Burnwell,AL,33.804411,-87.202136,0.589998274,-1.521964388,-6,1,"33.804411, -87.202136"
36904,Butler,AL,32.097363,-88.22647,0.560204666,-1.539842389,-6,1,"32.097363, -88.22647"
36253,Bynum,AL,33.762195,-85.837828,0.589261465,-1.498152721,-6,1,"33.762195, -85.837828"
35040,Calera,AL,33.107572,-86.74996,0.577836139,-1.514072428,-6,1,"33.107572, -86.74996"
36513,Calvert,AL,31.161966,-87.99588,0.543878908,-1.535817834,-6,1,"31.161966, -87.99588"
36726,Camden,AL,32.008444,-87.25911,0.558652736,-1.522958772,-6,1,"32.008444, -87.25911"
36850,Camp Hill,AL,32.799998,-85.64621,0.57246796,-1.494808356,-6,1,"32.799998, -85.64621"
36727,Campbell,AL,31.910694,-88.03148,0.556946677,-1.536439171,-6,1,"31.910694, -88.03148"
35742,Capshaw,AL,34.813577,-86.80405,0.607611543,-1.515016477,-6,1,"34.813577, -86.80405"
35549,Carbon Hill,AL,33.87798,-87.52728,0.591282295,-1.527639221,-6,1,"33.87798, -87.52728"
35703,Cardiff,AL,33.64672,-86.931818,0.587246046,-1.517246449,-6,1,"33.64672, -86.931818"
35041,Cardiff,AL,33.64672,-86.931818,0.587246046,-1.517246449,-6,1,"33.64672, -86.931818"
36515,Carlton,AL,31.375467,-87.78506,0.547605204,-1.532138331,-6,1,"31.375467, -87.78506"
35447,Carrollton,AL,33.254197,-88.16866,0.580395228,-1.538833414,-6,1,"33.254197, -88.16866"
36432,Castleberry,AL,31.291038,-87.03109,0.546131639,-1.518979072,-6,1,"31.291038, -87.03109"
36728,Catherine,AL,32.147166,-87.45675,0.561073892,-1.526408241,-6,1,"32.147166, -87.45675"
36013,Cecil,AL,32.295289,-85.99653,0.563659126,-1.500922594,-6,1,"32.295289, -85.99653"
35959,Cedar Bluff,AL,34.237989,-85.61277,0.597565637,-1.494224718,-6,1,"34.237989, -85.61277"
35960,Centre,AL,34.141067,-85.60472,0.595874029,-1.494084219,-6,1,"34.141067, -85.60472"
35042,Centreville,AL,32.963486,-87.13867,0.575321364,-1.520856697,-6,1,"32.963486, -87.13867"
36316,Chancellor,AL,31.172641,-85.86482,0.544065222,-1.498623821,-6,1,"31.172641, -85.86482"
36015,Chapman,AL,31.642713,-86.734317,0.552269526,-1.513799406,-6,1,"31.642713, -86.734317"
36518,Chatom,AL,31.463383,-88.26781,0.549139627,-1.540563908,-6,1,"31.463383, -88.26781"
35043,Chelsea,AL,33.317093,-86.66295,0.58149297,-1.512553817,-6,1,"33.317093, -86.66295"
35616,Cherokee,AL,34.748498,-87.9986,0.6064757,-1.535865307,-6,1,"34.748498, -87.9986"
35044,Childersburg,AL,33.268471,-86.35582,0.580644356,-1.507193387,-6,1,"33.268471, -86.35582"
36254,Choccolocco,AL,33.657349,-85.699116,0.587431558,-1.49573174,-6,1,"33.657349, -85.699116"
36521,Chunchula,AL,30.965694,-88.18697,0.540453315,-1.539152984,-6,1,"30.965694, -88.18697"
36522,Citronelle,AL,31.0753,-88.2633,0.542366301,-1.540485194,-6,1,"31.0753, -88.2633"
35046,Clanton,AL,32.894351,-86.56504,0.57411473,-1.510844965,-6,1,"32.894351, -86.56504"
35026,Clanton,AL,32.859262,-86.638819,0.573502312,-1.512132652,-6,1,"32.859262, -86.638819"
35045,Clanton,AL,32.834501,-86.64355,0.573070151,-1.512215223,-6,1,"32.834501, -86.64355"
35048,Clay,AL,33.544622,-86.929208,0.5854641,-1.517200896,-6,1,"33.544622, -86.929208"
36016,Clayton,AL,31.843675,-85.43298,0.555776975,-1.491086791,-6,1,"31.843675, -85.43298"
35049,Cleveland,AL,33.963435,-86.5954,0.592773766,-1.511374847,-6,1,"33.963435, -86.5954"
35448,Clinton,AL,32.835692,-87.956884,0.573090938,-1.535137226,-6,1,"32.835692, -87.956884"
36017,Clio,AL,31.692576,-85.55787,0.5531398,-1.493266532,-6,1,"31.692576, -85.55787"
36317,Clopton,AL,31.645125,-85.37812,0.552311623,-1.490129303,-6,1,"31.645125, -85.37812"
35617,Cloverdale,AL,34.869964,-87.706859,0.608595682,-1.530773466,-6,1,"34.869964, -87.706859"
35449,Coaling,AL,33.135876,-87.338369,0.578330137,-1.524342102,-6,1,"33.135876, -87.338369"
